freq,product,consom,unit,tax,currency,geo\TIME_PERIOD	2007-S1 	2007-S2 	2008-S1 	2008-S2 	2009-S1 	2009-S2 	2010-S1 	2010-S2 	2011-S1 	2011-S2 	2012-S1 	2012-S2 	2013-S1 	2013-S2 	2014-S1 	2014-S2 	2015-S1 	2015-S2 	2016-S1 	2016-S2 	2017-S1 	2017-S2 	2018-S1 	2018-S2 	2019-S1 	2019-S2 	2020-S1 	2020-S2 	2021-S1 	2021-S2 
S,4100,4141901,GJ_GCV,I_TAX,PPS,AT	: 	19.5774 	18.5659 	19.1523 	19.4420 	18.7560 	19.0392 	18.5494 	20.8902 	21.9378 	23.1545 	23.1636 	22.8094 	22.4604 	22.6652 	22.2942 	22.0951 	22.0258 	22.0713 	21.7764 	20.5919 	26.6836 	24.0827 	25.6326 	23.5584 	25.1684 	23.8942 	24.7725 	23.5952 	25.6789 
S,4100,4141901,GJ_GCV,I_TAX,PPS,BA	: 	: 	: 	: 	: 	: 	: 	: 	25.5726 	30.3544 	32.0053 	32.0053 	31.6672 	29.2554 	29.5172 	29.5172 	29.5172 	30.2658 	22.9799 	19.7227 	16.8380 	17.9145 	17.7843 	17.7903 	18.1271 	18.0134 	20.2193 	18.6858 	17.5538 	19.7321 
S,4100,4141901,GJ_GCV,I_TAX,PPS,BE	: 	19.6532 	21.3569 	25.1579 	21.4198 	19.2112 	19.9915 	21.3892 	21.8582 	24.0657 	23.4685 	25.7792 	22.7925 	22.0819 	21.5883 	23.2462 	19.8674 	22.8411 	19.2873 	20.4908 	17.9356 	19.5648 	18.7036 	22.1836 	19.1426 	21.9135 	16.3332 	17.1850 	15.8096 	22.3508 
S,4100,4141901,GJ_GCV,I_TAX,PPS,BG	: 	21.2253 	21.0367 	27.1121 	29.6047 	20.9943 	22.7665 	26.4601 	25.0575 	27.0556 	29.2868 	32.7559 	29.0380 	32.2095 	28.4312 	30.4372 	28.9950 	25.9532 	23.4680 	20.1650 	19.1810 	22.4777 	21.2158 	24.7008 	23.9979 	23.7288 	21.3858 	19.5212 	20.0932 	37.8784 
S,4100,4141901,GJ_GCV,I_TAX,PPS,CZ	: 	24.0784 	25.1914 	28.4588 	29.3490 	27.3510 	28.9701 	30.0029 	33.2083 	36.7051 	37.3466 	37.3545 	39.0262 	37.1588 	36.9245 	37.4412 	38.7515 	39.2111 	40.1028 	39.5070 	39.3842 	39.2836 	41.3354 	41.3337 	42.6062 	42.7714 	42.4984 	42.0614 	40.4883 	38.8673 
S,4100,4141901,GJ_GCV,I_TAX,PPS,DE	: 	25.3790 	25.2365 	29.0576 	25.9170 	24.4018 	24.3225 	27.0729 	27.4332 	28.0395 	27.9487 	28.2778 	28.2072 	29.3964 	29.6077 	28.3504 	29.0030 	28.2386 	29.3864 	27.2636 	26.5909 	25.9889 	26.0591 	26.1574 	27.0490 	19.8357 	20.8285 	20.8660 	20.5920 	22.7713 
S,4100,4141901,GJ_GCV,I_TAX,PPS,DK	17.0245 	18.0492 	19.3600 	19.7763 	15.9514 	16.8973 	19.4093 	19.6681 	21.2087 	21.1342 	20.0889 	19.6254 	20.2445 	19.9217 	18.7150 	18.0547 	23.3296 	22.5156 	20.8368 	21.3217 	21.4951 	21.3475 	21.1822 	22.0422 	23.5125 	21.0170 	20.9459 	21.3126 	23.7283 	32.1079 
S,4100,4141901,GJ_GCV,I_TAX,PPS,EA	: 	23.9614 	23.2074 	27.4190 	24.4561 	23.9031 	22.6065 	26.9107 	24.8387 	29.1534 	26.5413 	31.6959 	27.8658 	32.5246 	29.4747 	33.5193 	28.7907 	33.5874 	27.9115 	31.6051 	26.8871 	31.7830 	27.4086 	33.2802 	28.5806 	30.6342 	25.8612 	30.1233 	25.0328 	32.9782 
S,4100,4141901,GJ_GCV,I_TAX,PPS,EE	: 	15.7882 	15.3478 	15.9768 	16.1296 	14.8726 	16.0986 	21.0424 	21.0746 	23.7665 	23.3657 	24.8181 	25.5391 	22.5353 	21.8697 	20.3965 	20.2894 	15.8707 	14.2320 	14.0917 	18.0068 	17.9843 	16.3851 	17.2149 	17.8337 	17.7341 	17.3009 	16.3976 	17.5509 	22.3947 
S,4100,4141901,GJ_GCV,I_TAX,PPS,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45.4995 	28.9029 	44.0749 	28.2721 	38.7776 	26.7403 	39.4212 	23.4798 	34.3430 	22.1519 p	: c	20.6578 e	26.0873 	21.4431 	24.2168 	20.3217 	25.2759 	18.8097 	35.8792 
S,4100,4141901,GJ_GCV,I_TAX,PPS,ES	: 	21.5163 	21.3178 	23.5080 	21.6934 	20.1931 	20.1317 	20.2876 	20.3865 	20.4508 	24.9024 	32.3819 	27.7607 	33.9235 	29.6378 	37.9221 	28.6540 	37.1090 	27.0099 	33.9445 	25.4176 	35.0421 	26.1193 	34.2505 	28.1308 	35.1155 	27.6799 	35.1581 	27.0063 	39.7999 
S,4100,4141901,GJ_GCV,I_TAX,PPS,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26.3670 	30.4994 	26.8355 	31.8800 	27.7727 	29.4932 	25.3679 	28.9357 	24.4151 	31.6286 
S,4100,4141901,GJ_GCV,I_TAX,PPS,FR	: 	23.7251 	22.2789 	27.6547 	24.0710 	27.8717 	24.2829 	28.5587 	27.4620 	32.3592 	27.6748 	33.2258 	29.7535 	35.4212 	33.3133 	38.2688 	32.2202 	37.5304 	32.9442 	38.0620 	32.2316 	36.8040 	33.9596 	40.6241 	37.2976 	35.8270 	32.8644 	33.7723 	30.7574 	35.9838 
S,4100,4141901,GJ_GCV,I_TAX,PPS,HR	12.7467 	11.7599 	11.2556 	11.2760 	12.7706 	12.9737 	15.0647 	15.0316 	15.4008 	15.4248 	16.6421 	19.7641 	20.5283 	20.7091 	21.0723 	23.5862 	24.2188 	24.1060 	22.7624 	20.1903 	18.8082 	19.7924 	19.2715 	19.4384 	19.5443 	21.3018 	19.7688 	20.4231 	18.7323 	18.8128 
S,4100,4141901,GJ_GCV,I_TAX,PPS,HU	: 	16.4628 	17.5055 	20.6656 	23.3683 	23.2159 	26.2305 	28.4832 	27.0853 	30.3652 	24.6939 	26.3546 	22.4600 	22.6176 	19.5333 	18.6110 	18.6158 	18.4672 	17.4841 	17.7676 	15.8245 	15.7958 	15.2149 	15.1778 	14.4281 	14.3790 	14.3503 	14.3300 	13.7502 	13.6587 
S,4100,4141901,GJ_GCV,I_TAX,PPS,IE	: 	25.5077 	15.6155 	16.1738 	16.1898 	14.8069 	13.7980 	15.0836 	14.0735 	18.0997 	17.1823 	19.5626 	17.9490 	22.4680 	18.9763 	22.4714 	18.6566 	22.0756 	18.2553 	21.3739 	17.1154 	19.3304 	16.5236 	22.4013 	16.9010 	21.0493 	17.4101 	19.4539 	16.5706 	23.1731 
S,4100,4141901,GJ_GCV,I_TAX,PPS,IT	18.3644 	18.8630 	18.3650 	23.4898 	20.0544 	17.4687 	18.0398 	27.2147 	20.8372 	29.7885 	23.7979 	34.5916 	25.7437 	33.7037 	27.5365 	37.9075 	26.1218 	36.1704 	25.7979 	35.9363 p	23.6898 	35.4081 	24.6584 	38.0761 	26.0385 	41.2198 	26.2333 	39.4970 	25.3733 	43.0836 
S,4100,4141901,GJ_GCV,I_TAX,PPS,LT	: 	17.3887 	22.4788 	24.0665 	31.0214 	27.7495 	29.5528 	32.3928 	30.5726 	34.4014 	34.7960 	39.9748 	40.1923 	38.2323 	38.0103 	34.1989 	34.7744 	34.3626 	34.2971 	31.7097 	28.8659 	30.7380 	26.6082 	28.1416 	30.5284 	26.3925 	21.3515 	17.2626 	23.3889 	28.0938 
S,4100,4141901,GJ_GCV,I_TAX,PPS,LU	: 	12.9541 	11.9652 	15.8272 	17.2663 	16.9014 	11.6189 	12.7195 	15.8417 	16.9552 	13.7926 	16.7052 	18.5854 	14.9475 	16.1308 	14.8222 	13.8156 	13.8620 	12.3974 	11.5811 	10.0215 	9.5115 	9.5465 	9.9330 	10.3902 	9.7433 	9.8228 	8.4537 	9.6524 	13.2075 
S,4100,4141901,GJ_GCV,I_TAX,PPS,LV	: 	13.8530 	12.7502 	27.0645 	32.6675 	26.6411 	23.5317 	28.2165 	26.3153 	30.4012 	31.8071 	33.6818 	30.9474 	30.6182 	30.6209 	30.1397 	30.7521 	30.7417 	29.1403 	27.3472 	24.7590 	25.4717 	24.2774 	27.0608 	36.9647 	37.3018 	33.4483 	36.6871 	32.4561 	55.2005 
S,4100,4141901,GJ_GCV,I_TAX,PPS,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29.8446 	31.9098 	24.7816 	33.5075 	36.1222 	35.9485 	33.9449 	28.3729 	30.2075 	34.9807 
S,4100,4141901,GJ_GCV,I_TAX,PPS,NL	29.0708 	28.3611 	26.5340 	28.9175 	26.8787 	26.1994 	24.0763 	27.0948 	24.6868 	30.2292 	25.9561 	32.0415 	26.8739 	34.7963 	28.8628 	32.4169 	27.1912 	34.3715 	27.8272 	33.6183 	27.7524 	33.1083 	28.7044 	35.0547 	30.6734 	36.0886 	33.3191 	38.0593 	32.3598 	40.7110 
S,4100,4141901,GJ_GCV,I_TAX,PPS,PL	: 	23.4869 	22.5967 	26.7879 	26.0174 	25.9326 	26.5277 	27.7815 	28.1990 	29.0248 	29.1268 	33.4921 	32.0533 	28.5918 	29.9429 	31.1078 	30.8062 	29.2236 	29.1670 	26.9984 	25.0230 	24.1611 	24.5920 	24.4298 	24.1087 	24.1295 	23.1152 	22.2024 	20.4207 	23.5385 
S,4100,4141901,GJ_GCV,I_TAX,PPS,PT	: 	28.4609 	27.0989 	27.0460 	26.0256 	25.6171 	24.7588 	27.6692 	26.6104 	31.6037 	33.3056 	37.6602 	37.6268 	41.4100 	40.7246 	44.8381 	42.2929 	42.0678 	39.2914 	35.8455 	31.3714 	32.6369 	30.5737 	32.1542 	30.7609 	31.6488 	31.5478 	31.3890 	29.8961 	31.1802 
S,4100,4141901,GJ_GCV,I_TAX,PPS,RO	: 	17.2364 	16.6011 	17.0346 	16.4497 	15.1231 	15.2828 	15.9217 	15.7412 	15.7223 	15.6156 	16.2935 	15.8465 	17.2710 	16.8633 	17.2747 	17.0121 	19.2543 	19.0234 	18.6798 	16.5300 e	17.1012 e	16.9460 e	18.5665 e	18.2171 e	17.6787 	17.5261 e	17.4674 	17.0515 e	27.0185 e
S,4100,4141901,GJ_GCV,I_TAX,PPS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27.8324 	32.1609 	28.7794 	31.9516 	31.8461 	31.1267 	27.9742 	25.9802 	22.2970 	24.0188 	21.9054 	23.1641 	21.3686 	23.2385 	20.8046 	22.8763 	21.5171 	22.0924 
S,4100,4141901,GJ_GCV,I_TAX,PPS,SE	30.2887 	25.4687 	25.0864 	35.0522 	31.2384 	34.3905 	34.6169 	36.3955 	36.9904 	39.1510 	39.7255 	42.2694 	36.3083 	35.0402 	35.0806 	37.6731 	37.2824 	40.6683 	35.5869 	41.2515 	34.5225 	37.2921 	36.9961 	42.8758 	47.8242 	47.8242 	43.6291 e	34.4374 e	60.8668 e	83.3538 e
S,4100,4141901,GJ_GCV,I_TAX,PPS,SI	: 	22.3837 	23.2880 	30.6402 	26.1336 	24.8263 	23.4970 	24.4753 	26.6460 	29.6626 	33.2052 	32.7356 	28.5918 	23.4125 	28.3238 	23.0444 	25.9093 	24.1225 	24.4087 	23.6685 	20.1740 	18.9732 	20.0451 	20.0284 	20.5665 	19.7743 	21.5938 	19.3697 	19.5706 	20.9550 
S,4100,4141901,GJ_GCV,I_TAX,PPS,SK	: 	33.3115 	38.9617 	38.6519 	40.8858 	40.6106 	40.3677 	40.1089 	40.0639 	40.9953 	40.9737 	40.5197 	41.3883 	42.6982 	42.4004 	43.2559 	43.4510 	43.6542 	42.9485 	42.3969 	35.7555 	36.9924 	35.3527 	38.2731 	42.7121 	43.4831 	41.7075 	43.0792 	40.2755 	41.1694 
S,4100,4141901,GJ_GCV,I_TAX,PPS,TR	: 	14.9065 	15.1562 	22.3749 	19.7925 	15.0614 	14.9553 	14.8220 	14.1038 	15.7470 	15.9913 	19.1072 	18.1919 	18.6537 	17.4676 	18.8161 	19.0870 	19.8929 	18.6029 	17.5149 	14.5082 	14.7030 	12.4751 	15.8222 	12.6527 	16.6471 	17.1948 	17.6133 	16.2086 	18.2905 
S,4100,4141901,GJ_GCV,I_TAX,PPS,UK	: 	9.3706 	11.4545 	13.8203 	13.6010 	13.4301 	12.2267 	12.3404 	12.6285 	15.4432 	14.8194 	16.4709 	15.3725 	19.6210 	19.4114 	22.7391 	18.4013 	21.1881 	17.8592 	21.3725 	15.2365 	17.9933 	14.7985 	19.4305 	16.6404 	21.7820 	17.1952 	: 	: 	: 
S,4100,4141901,GJ_GCV,X_TAX,EUR,AT	: 	15.6700 	15.1300 	15.4800 	16.0200 	15.4000 	15.3900 	15.0700 	17.2600 	17.9700 	18.9200 	19.0300 	19.0000 	18.7100 	18.6900 	18.3300 	18.3300 	17.9400 	17.7800 	17.4100 	17.9400 	22.6218 	20.1888 	21.6528 	19.9167 	21.4444 	20.2438 	21.0833 	20.0611 	21.9938 
S,4100,4141901,GJ_GCV,X_TAX,EUR,BA	: 	: 	: 	: 	: 	: 	: 	: 	9.8469 	11.8367 	12.2959 	12.2959 	12.2959 	11.2755 	11.2755 	11.2755 	11.2996 	11.2996 	8.0886 	6.7797 	7.2961 	7.7598 	7.7318 	7.7345 	7.9580 	7.9081 	8.8765 	8.2033 	7.6167 	8.6377 
S,4100,4141901,GJ_GCV,X_TAX,EUR,BE	: 	17.4400 	19.4000 	22.8800 	19.7900 	17.7200 	17.9200 	18.3500 	18.3000 	21.6000 	19.8900 	22.9500 	20.4800 	19.5200 	18.9400 	20.5200 	18.1700 	19.5000 	15.8400 	16.8300 	16.1764 	17.7218 	16.8425 	20.0419 	17.2962 	19.8650 	14.6385 	15.4281 	14.2636 	20.0498 
S,4100,4141901,GJ_GCV,X_TAX,EUR,BG	: 	7.0968 	7.4957 	9.6585 	11.0287 	7.8229 	8.4109 	9.7754 	9.8834 	10.6708 	11.4736 	12.8336 	11.5094 	12.7672 	11.1719 	11.9593 	11.3969 	9.9959 	9.0142 	7.7871 	8.0479 	9.4370 	9.0910 	10.5843 	10.6349 	10.5156 	9.4773 	8.6510 	9.0041 	18.2163 
S,4100,4141901,GJ_GCV,X_TAX,EUR,CZ	: 	12.6985 	15.3379 	17.6629 	16.7918 	16.4872 	17.1527 	18.3869 	20.1803 	21.8726 	21.8346 	21.8842 	22.2593 	20.7442 	19.6276 	19.7723 	20.5556 	20.8864 	21.1934 	20.7111 	21.9931 	22.7092 	24.4454 	24.1693 	25.5458 	25.6740 	24.8390 	24.3721 	24.4952 	25.6206 
S,4100,4141901,GJ_GCV,X_TAX,EUR,DE	: 	17.7200 	19.6300 	22.9700 	21.0700 	19.7000 	18.9700 	21.4100 	21.6300 	22.1600 	21.9400 	22.2200 	22.6100 	23.6300 	23.5900 	22.4900 	23.0700 	22.4200 	23.1500 	21.4100 	21.9100 	21.3570 	21.4640 	21.5537 	22.8042 	16.4381 	17.3735 	17.8137 	16.0853 	17.9703 
S,4100,4141901,GJ_GCV,X_TAX,EUR,DK	11.2707 	12.8212 	14.3241 	14.7843 	10.7729 	11.8415 	13.1267 	13.3906 	14.7154 	14.6081 	13.4002 	12.7691 	12.2486 	11.8936 	10.1345 	9.4424 	15.3743 	14.5177 	13.4097 	14.0518 	14.4354 	14.2697 	13.9863 	14.8866 	16.3286 	13.7121 	13.5533 	13.9816 	16.3055 	25.3813 
S,4100,4141901,GJ_GCV,X_TAX,EUR,EA	16.1519 	18.1387 	18.5627 	22.1299 	19.9336 	19.6174 	17.8485 	21.4676 	19.6001 	23.2288 	20.8398 	25.1768 	22.0478 	25.8415 	23.1627 	26.3466 	22.1586 	25.7978 	21.6385 	24.4119 	21.0684 	24.9898 	21.3128 	26.1562 	22.9306 	24.8055 	20.3146 	24.2249 	18.9781 	26.5011 
S,4100,4141901,GJ_GCV,X_TAX,EUR,EE	: 	9.0856 	8.9441 	9.3427 	9.3048 	8.3092 	8.4383 	11.2626 	11.5700 	13.1300 	12.8000 	14.0400 	14.9000 	13.0700 	12.9800 	12.1000 	11.9000 	8.9200 	7.8000 	7.5400 	10.6300 	10.6129 	9.5508 	10.0992 	10.3949 	10.3331 	10.1028 	10.0492 	10.5796 	13.9167 
S,4100,4141901,GJ_GCV,X_TAX,EUR,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	34.4400 	20.2900 	31.6200 	19.1800 	26.8100 	18.0500 	26.8300 	15.0500 	23.4600 	15.6700 p	: c	14.8000 e	18.8159 	15.4307 	18.4782 	15.4259 	19.2844 	14.0746 	27.8983 
S,4100,4141901,GJ_GCV,X_TAX,EUR,ES	: 	16.6520 	16.9400 	18.6810 	17.6400 	16.4181 	16.3107 	16.1584 	16.1200 	16.1700 	19.1000 	24.5300 	20.0100 	24.6000 	21.2600 	27.3800 	20.5300 	26.5000 	19.1100 	24.4300 	18.6500 	25.9546 	19.4699 	25.7334 	19.7425 	25.1231 	19.4702 	25.2310 	19.5079 	29.4351 
S,4100,4141901,GJ_GCV,X_TAX,EUR,EU27_2020	15.8375 	16.9467 	17.4523 	20.7395 	18.6751 	18.4247 	17.0364 	20.2336 	18.5876 	21.7029 	19.5959 	23.4736 	20.7729 	23.9493 	21.4311 	24.1530 	20.6807 	23.7668 	20.1654 	22.4822 	19.6670 	22.9963 	19.9335 	24.0512 	21.3350 	22.8991 	19.0025 	22.2768 	17.6996 	24.3398 
S,4100,4141901,GJ_GCV,X_TAX,EUR,FR	: 	22.7700 	22.1000 	27.7450 	24.2100 	28.3300 	23.7500 	27.5200 	25.5400 	30.1200 	25.8700 	31.0600 	28.0200 	33.2900 	30.2800 	34.6900 	28.7900 	33.6500 	28.5800 	32.8600 	28.7986 	33.0902 	29.2771 	35.8088 	31.6044 	29.9980 	27.7125 	28.5968 	25.7696 	30.7493 
S,4100,4141901,GJ_GCV,X_TAX,EUR,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.6787 	3.6889 	3.7396 	3.5065 	3.4270 	2.9725 	2.8309 	3.2635 
S,4100,4141901,GJ_GCV,X_TAX,EUR,HR	6.4383 	5.9278 	5.9103 	6.3143 	7.2634 	7.4170 	8.6454 	8.5682 	8.4758 	8.3959 	8.5795 	10.1678 	10.4383 	10.5042 	10.6945 	11.9399 	12.2874 	12.2137 	11.4274 	10.1851 	9.7810 	10.2480 	10.1209 	10.2076 	10.2662 	11.1948 	10.2265 	10.5527 	9.5326 	9.7437 
S,4100,4141901,GJ_GCV,X_TAX,EUR,HU	: 	8.7996 	9.5277 	11.4258 	11.2107 	11.4349 	12.6955 	13.4194 	13.3042 	13.8913 	10.8496 	12.0968 	10.2278 	10.2414 	8.7582 	8.2515 	8.3312 	8.1416 	7.7334 	7.8944 	7.9774 	7.9736 	7.8367 	7.5896 	7.5608 	7.3165 	6.9774 	6.7397 	6.7073 	6.6688 
S,4100,4141901,GJ_GCV,X_TAX,EUR,IE	: 	26.5500 	16.7600 	17.3600 	16.9100 	15.4800 	13.3500 	13.9000 	12.9100 	16.8100 	15.8300 	18.0200 	16.5500 	20.7700 	17.5700 	21.0100 	17.2700 	20.6500 	16.8300 	19.2700 	16.4200 	18.6747 	15.9616 	22.0056 	16.8650 	21.2555 	17.4008 	19.4635 	15.8770 	22.9367 
S,4100,4141901,GJ_GCV,X_TAX,EUR,IT	13.6900 	14.2640 	13.9480 	17.7570 	15.2350 	13.3440 	12.5160 	20.3000 	15.2700 	22.3000 	17.4800 	26.2700 	19.5300 	25.5700 	21.0300 	28.8700 	19.9200 	27.3300 	19.1100 	26.1600 	17.6900 	26.7102 	18.4704 	28.8491 	20.7078 	34.4795 	20.4861 	32.1864 	19.1870 	36.7741 
S,4100,4141901,GJ_GCV,X_TAX,EUR,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31.5445 	34.7848 	40.1855 	41.4816 	41.8868 	44.3030 	39.4305 	52.1352 	28.6756 	55.0551 	33.1423 	46.1131 	42.5194 	43.6060 	53.6852 	41.0263 
S,4100,4141901,GJ_GCV,X_TAX,EUR,LT	: 	8.4740 	11.9980 	12.8454 	16.2928 	14.2921 	14.4417 	15.8294 	15.2514 	17.1629 	17.3367 	19.9172 	20.3690 	19.3756 	19.2626 	17.3338 	17.7000 	17.1300 	17.1400 	15.6100 	15.3800 	15.8686 	13.9029 	14.7287 	16.1745 	13.6576 	11.2347 	8.9162 	12.7250 	15.4749 
S,4100,4141901,GJ_GCV,X_TAX,EUR,LU	: 	10.9900 	12.8800 	16.7900 	19.0800 	18.3800 	12.5700 	13.8200 	17.1300 	18.3900 	14.2600 	18.0800 	20.6000 	16.2900 	17.5600 	15.9400 	14.7000 	14.6000 	12.9000 	11.8700 	11.1900 	10.5736 	10.7406 	11.1819 	11.8192 	11.0575 	11.1534 	9.8063 	10.4873 	14.3943 
S,4100,4141901,GJ_GCV,X_TAX,EUR,LV	: 	7.8182 	8.7616 	18.3799 	20.2039 	16.5213 	13.9640 	16.7231 	15.6707 	16.2013 	17.4424 	18.6988 	17.2653 	17.0107 	16.8800 	16.6100 	16.9300 	16.6400 	15.5500 	14.4600 	13.9700 	14.3559 	14.0583 	15.7279 	22.1205 	22.3257 	19.6674 	21.9463 	18.8677 	33.1964 
S,4100,4141901,GJ_GCV,X_TAX,EUR,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.0648 	7.9687 	7.3142 	7.2863 	7.6064 	7.6710 	6.2846 	7.1383 	7.3472 	7.4532 	7.4793 	7.2670 	6.2457 	9.0766 
S,4100,4141901,GJ_GCV,X_TAX,EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.3411 	12.1383 	9.5806 	12.9619 	13.9445 	13.8799 	13.0734 	10.9204 	11.7022 	13.6280 
S,4100,4141901,GJ_GCV,X_TAX,EUR,NL	21.4600 	20.8300 	19.7000 	21.9300 	20.7700 	20.1400 	17.8900 	20.7100 	18.1700 	23.3000 	19.1700 	24.4400 	18.9400 	26.1100 	20.5900 	23.8000 	18.7300 	25.1700 	17.4700 	22.5200 	18.5000 	23.5358 	18.9394 	24.9442 	19.8237 	25.0579 	20.5317 	25.1134 	18.6187 	26.6415 
S,4100,4141901,GJ_GCV,X_TAX,EUR,PL	: 	11.7421 	12.6079 	14.7528 	11.8108 	12.5867 	12.9560 	13.6170 	14.0483 	13.3319 	13.4520 	15.9245 	15.0491 	13.2978 	14.1160 	14.6031 	14.6433 	13.5269 	12.8343 	11.9000 	12.0979 	11.7412 	12.1962 	11.8583 	11.8682 	11.8837 	11.0597 	10.4675 	9.6282 	11.0388 
S,4100,4141901,GJ_GCV,X_TAX,EUR,PT	: 	22.0424 	21.4470 	21.4060 	20.8700 	20.5394 	19.5260 	21.4980 	20.3300 	22.6900 	21.1700 	24.0900 	22.9900 	25.0000 	24.2700 	26.8400 	25.4600 	25.3600 	23.5000 	21.5400 	19.3800 	20.1628 	19.3575 	20.3582 	19.4391 	19.9916 	19.2770 	19.1213 	18.4701 	19.4511 
S,4100,4141901,GJ_GCV,X_TAX,EUR,RO	: 	6.3416 	5.9454 	6.1610 	4.8556 	4.0825 	4.2014 	4.0470 	4.1656 	3.8859 	3.9578 	4.0666 	4.2381 	4.4829 	4.4423 	4.3082 	4.2290 	5.0482 	4.9160 	4.6882 	7.1934 e	7.3399 e	7.5404 e	8.2622 e	8.1291 e	7.8770 	7.6979 e	7.6073 	7.4965 e	11.7439 e
S,4100,4141901,GJ_GCV,X_TAX,EUR,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.6715 	14.3429 	12.8684 	13.9053 	13.6118 	12.6258 	11.2699 	10.3724 	9.7672 	10.8681 	10.1704 	10.7594 	10.0924 	10.9810 	9.8314 	10.8136 	10.2029 	10.6394 
S,4100,4141901,GJ_GCV,X_TAX,EUR,SE	23.2790 	18.5935 	18.1726 	26.3770 	21.9892 	25.8686 	27.4731 	30.7288 	30.8118 	32.4335 	33.2024 	36.4360 	31.0848 	28.8916 	28.9291 	30.7323 	29.6785 	33.5072 	28.5247 	33.0289 	29.0977 	31.8217 	30.4198 	35.7289 	40.5057 	39.9797 	39.9675 e	31.8778 e	59.5455 e	82.4067 e
S,4100,4141901,GJ_GCV,X_TAX,EUR,SI	: 	13.6700 	14.9700 	19.9400 	17.8700 	16.9400 	15.5350 	15.9028 	17.3200 	19.4100 	21.1600 	20.8300 	17.8500 	14.1200 	17.2100 	13.6300 	15.2000 	14.0400 	13.9500 	13.3900 	11.8900 	11.0650 	11.9239 	11.9124 	12.2718 	11.7280 	12.9770 	11.4502 	11.5217 	12.5926 
S,4100,4141901,GJ_GCV,X_TAX,EUR,SK	: 	18.9651 	21.7052 	22.8852 	23.3480 	23.1910 	22.6740 	22.5280 	22.9400 	23.4800 	23.3200 	23.0600 	23.4300 	24.1800 	23.5400 	24.0200 	24.1300 	24.0700 	23.4100 	22.9600 	22.4100 	23.1835 	22.6270 	24.4960 	28.0240 	28.5300 	27.3650 	28.2650 	26.4690 	27.6190 
S,4100,4141901,GJ_GCV,X_TAX,EUR,TR	: 	7.3631 	7.4344 	10.9120 	9.1711 	6.8442 	7.4309 	7.5419 	6.8417 	6.8730 	7.7709 	9.5086 	9.2830 	8.4581 	7.7143 	8.6750 	8.7555 	8.0922 	7.8522 	7.0293 	6.1384 	5.6958 	5.0177 	4.9229 	4.6651 	6.1658 	5.6632 	4.6505 	4.5326 	4.3960 
S,4100,4141901,GJ_GCV,X_TAX,EUR,UA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.2002 	5.5003 	5.3581 	5.0341 	4.8274 	5.7532 	6.3170 	5.2835 	4.0585 	5.2875 	5.7104 	: 
S,4100,4141901,GJ_GCV,X_TAX,EUR,UK	: 	10.2289 	11.7290 	13.4520 	12.6314 	12.5577 	12.1231 	12.5767 	12.8527 	15.7245 	15.7012 	17.9495 	15.9138 	20.3979 	21.1131 	25.6619 	21.5923 	25.3026 	19.6641 	21.3287 	16.2909 	18.1035 	15.3733 	19.5145 	17.5505 	21.7381 	18.1080 	: 	: 	: 
S,4100,4141901,GJ_GCV,X_TAX,NAC,AT	: 	15.6700 	15.1300 	15.4800 	16.0200 	15.4000 	15.3900 	15.0700 	17.2600 	17.9700 	18.9200 	19.0300 	19.0000 	18.7100 	18.6900 	18.3300 	18.3300 	17.9400 	17.7800 	17.4100 	17.9400 	22.6218 	20.1888 	21.6528 	19.9167 	21.4444 	20.2438 	21.0833 	20.0611 	21.9938 
S,4100,4141901,GJ_GCV,X_TAX,NAC,BA	: 	: 	: 	: 	: 	: 	: 	: 	19.3000 	23.2000 	24.1000 	24.1000 	24.1000 	22.1000 	22.1000 	22.1000 	22.1000 	22.1000 	15.8200 	13.2600 	14.2700 	15.1769 	15.1221 	15.1273 	15.5645 	15.4669 	17.3609 	16.0443 	14.8969 	16.8938 
